album_id,genre,song_name
2216059,발라드,눈물이 맘을 훔쳐서
2015586,발라드,어제보다 슬픈 오늘
30395,발라드,친구 붕우 (朋友)
2166206,발라드,귀여워 (With 권정열 Of 10cm)
2148910,발라드,우리 사랑 이대로
2044729,발라드,말꼬리
2032026,발라드,사랑에 빠지고 싶다
368025,발라드,나비야
1065178,발라드,본능적으로 (Feat. Swings)
4382,발라드,오래전 그날
313335,발라드,하기 힘든 말
2252911,발라드,잊었니
2034109,발라드,Replay
7704,발라드,"사랑해, 이 말 밖엔..."
360022,발라드,사랑을 외치다
308368,발라드,취중고백
1085052,발라드,러브 레시피
397879,발라드,썸데이 (싱글파파는 열애중 OST 삽입곡)
1085903,발라드,이유
360999,발라드,처음 그 날처럼
2105006,발라드,Beautiful Day
5286,발라드,어머님께
1354854,발라드,사랑
349037,발라드,통증
2649785,발라드,안아보자
2117009,발라드,Happy Things
763457,발라드,낙인
810256,발라드,못된 여자 Ⅱ (With 서인영)
765757,발라드,첫사랑이죠
2233269,발라드,서약 (황금무지개 유이&정일우 러브테마)
326844,발라드,나 항상 그대를
342340,발라드,남자야
34418,발라드,그곳에 서서
4733,발라드,아름다운 날들
33475,발라드,선물
2180020,발라드,얼음꽃
507260,발라드,나는 그 사람이 아프다 (Feat. 타루)
304352,발라드,너에게 전하는 아홉가지 바램
345350,발라드,사랑... 후에
2190067,발라드,너 하나야
3151,발라드,편지
1147451,발라드,별처럼 (Duet With 태연 Of 소녀시대)
16430,발라드,미련한 사랑
2641976,발라드,가끔
1086158,발라드,울고 불고··· (With 4Men) (Bonus Track)
1030058,발라드,지나간다
704455,발라드,실화
40568,발라드,If I Leave (Classical English)
2238706,발라드,오늘 밤 (Feat. 배치기)
2753,발라드,기다리는 이유
531754,발라드,터질 것 같아
384260,발라드,사랑해요
398337,발라드,눈물은 모르게
999975,발라드,널 사랑한다
1244754,발라드,별 짓 다해봤는데
361331,발라드,오늘 서울은 하루종일 맑음 (Vocal 윤하)
1084553,발라드,죽어도 사랑해
2281924,발라드,Missing You
2178260,발라드,또 한 여잘 울렸어
322845,댄스,비행기
405351,댄스,거짓말 (Remix)
598055,댄스,I Don't Care
5457,댄스,Bus 안에서
4936,댄스,순정 (純情)
40234,댄스,아틀란티스 소녀 (Atlantis Princess)
43466,댄스,빙고 (아싸)
388456,댄스,사랑과 전쟁 (Narr. 하하)
322649,댄스,연예인
5280,댄스,Candy
397972,댄스,주문-MIROTIC (Clean Ver.)
357386,댄스,Tell me (Sampling From 'Two Of Hearts')
603751,댄스,Abracadabra
554262,댄스,영원한 사랑
5349,댄스,3!4!
635352,댄스,Heartbreaker
16305,댄스,No.1
3014,댄스,그녀와의 이별
389651,댄스,U-Go-Girl (With 낯선)
381932,댄스,So Hot
537052,댄스,Diva
4937,댄스,실연
4311,댄스,Poison
397434,댄스,어쩌다
316276,댄스,Tears
398026,댄스,Nobody
360075,댄스,Kissing You
5360,댄스,커플
3009,댄스,멍
362984,댄스,Love
15980,댄스,비몽
5428,댄스,뿌요 뿌요
1246881,댄스,일과 이분의 일
616053,댄스,미스터
16324,댄스,여름아! 부탁해
5184,댄스,애상
644652,댄스,Hot Issue
4314,댄스,Festival (인생은 아름다워)
709,댄스,파란
398193,댄스,칵테일 사랑
40235,댄스,니가 참 좋아
2643506,댄스,CLOSER
605351,댄스,냉면
628465,댄스,내 귀에 캔디 (Feat. 택연 Of 2PM)
5291,댄스,영원한 사랑
4556,댄스,와
3956,댄스,Dash
348469,댄스,White Love (스키장에서)
32463,댄스,10 Minutes
33571,댄스,Run To You
514152,댄스,"쏘리 쏘리 (Sorry, Sorry)"
308947,댄스,정 (위험한 이별)
524357,댄스,토요일밤에
3957,댄스,날 떠나지마
3248,댄스,내 남자 친구에게
432151,댄스,Pretty Girl
3259,댄스,DOC와 춤을
5284,댄스,행복
5210,댄스,꿍따리 샤바라
5405,댄스,('Cause) I'm Your Girl
691052,댄스,Ring Ding Dong
458355,댄스,힘 내! (Way To Go)
5355,댄스,"Tell Me, Tell Me"
5352,댄스,Sweety
703853,댄스,그 놈 목소리
2270252,댄스,행복 (Happiness)
707651,댄스,Sign
3270,댄스,여름이야기 (Sky Mix)
334568,댄스,섹시한 남자
368317,댄스,One More Time
5209,댄스,왜불러
2299776,댄스,유리구슬 (Glass Bead)
419953,댄스,U R Man
5285,댄스,빛 (Hope)
589178,댄스,결혼해 줄래 (Feat. BIZNIZ)
3884,댄스,이브의 경고
5302,댄스,말해줘
352905,댄스,오아시스 (Feat. 이재훈)
2639047,댄스,만세
711451,댄스,Heartbeat
304909,댄스,이여름  Summer
348449,댄스,Love Is... (3+3=0)
5343,댄스,날개 잃은 천사
2178881,댄스,Man In Love (남자가 사랑할때)
356834,댄스,키 작은 꼬마 이야기
33549,댄스,바다의 왕자
5407,댄스,너를 사랑해
397892,댄스,미쳤어 (Feat. 에릭)
328098,댄스,풍선 (Balloons)
32482,댄스,늑대와 함께 춤을
31126,댄스,비상
354444,댄스,Storm
388658,댄스,D.I.S.C.O  (Feat. TOP)
2173386,댄스,돌스 (Dolls)
348450,댄스,나 어릴 적 꿈
2291790,댄스,Piano Man
31132,댄스,김밥
5368,댄스,사나이 가는 길 (폼생폼사)
4246,댄스,으샤! 으샤!
646251,댄스,라차타 (LA chA TA)
3704,댄스,잠 못 드는 밤 비는 내리고
2209941,댄스,넘버나인 (No.9)
4324,댄스,배반의 장미
356031,댄스,"사랑해요 (Feat. V.O.S 김경록, 태인)"
2320582,댄스,아낀다
3965,댄스,Honey
332765,댄스,현명한 선택
2138516,댄스,달빛바다
2329647,댄스,Devil
3703,댄스,핑계
400252,댄스,My Style (Hidden Track)
3016,댄스,되돌아온 이별
2651328,댄스,Hot Pink
2654131,댄스,아로아로
947055,댄스,Blue Moon
35399,댄스,Brand New
5206,댄스,초련(初戀) (Techno Mix) (Feat. 윤진)
354447,댄스,말하자면
2138805,댄스,부산 바캉스
1068570,댄스,Beautiful
718505,댄스,마쉬멜로우
2176269,댄스,긴 생머리 그녀 (Miss Right)
300770,댄스,Super Star
5231,댄스,야야야
44462,댄스,둘이서 (CF - 빙그레 '바나나맛 우유')
2186438,댄스,열정(熱情)
814,댄스,오빠
16192,댄스,Perfect Man
417,댄스,Now
309,댄스,성인식
1246270,댄스,몰라요
5321,댄스,이별 공식
2318527,댄스,잘됐으면 좋겠다
3962,댄스,그녀는 예뻤다
2125061,댄스,잘자요 굿나잇
2293456,댄스,울면 안 돼
33131,댄스,왜이래
2198608,댄스,Tonight
394951,댄스,산소 같은 너 (Love Like Oxygen)
2306957,댄스,안녕 (Hi~)
2333883,댄스,잘나가서 그래 (Feat. 정일훈 Of BTOB)
3952,댄스,누구보다 널 사랑해
712753,댄스,Chu~♡
4920,댄스,난 괜찮아
3960,댄스,부담
2275068,댄스,맘마미아
565252,댄스,줄리엣 (Juliette)
2653,댄스,꿈을 모아서 (Just In Love)
4053,댄스,난 알아요
398518,댄스,Rainism (Clean Ver.)
470153,댄스,AH
354438,댄스,날개
5255,댄스,하늘땅 별땅
390270,댄스,신데렐라
2037666,댄스,My My
4708,댄스,바람과 함께 사라지다
5348,댄스,상상속의 너
16713,댄스,Valenti
319502,댄스,U
16339,댄스,안녕이란 말 대신
4913,댄스,편지
307424,댄스,Rising Sun (순수)
2953,댄스,뻐꾸기 둥지위로 날아간 새
60,댄스,오! 가니
5189,댄스,흔들린 우정
5051,댄스,내 얘길 들어봐
2300431,댄스,드라마 (DRAMA)
2175150,댄스,Tell Me Tell Me
34891,댄스,My Name
15920,댄스,Just A Feeling
16295,댄스,콩가
4350,댄스,나나나
197,댄스,한 (Come A Come)
34267,댄스,불꽃
2015246,댄스,파라다이스 (Paradise)
3260,댄스,머피의 법칙
2952,댄스,스피드
31991,댄스,결혼을 할 거라면
1068498,댄스,점핑 (Jumping)
5764,댄스,반
2642436,댄스,너나 잘해
614355,댄스,"Indian Boy (Feat. 장근이, B.I)"
2081127,댄스,WHOZ THAT GIRL
310133,댄스,Miracle
2148171,댄스,대박사건 (Crash)
2651,댄스,Jumpo Mambo
1590,댄스,I Love You
28453,댄스,Hit Song
2640114,댄스,왠지 (Somehow)
650854,댄스,Show
4059,댄스,하여가(何如歌)
4349,댄스,가위
542253,댄스,니가 밉다
304317,댄스,Girls On Top
417656,댄스,슈퍼맨
26356,댄스,0%
2184578,댄스,와일드 (Wild)
4247,댄스,T.O.P. (Extended Ver.)
31692,댄스,Shine
327689,댄스,칵테일 사랑
2166373,댄스,바람아 불어라
5036,댄스,진이
2264531,댄스,Red Light
2183646,댄스,차 마실래?
2281922,댄스,아드레날린 (Adrenaline)
2233451,댄스,뛰뛰빵빵
2408,댄스,난 여자가 있는데 (CF - 컴팩 프리자리오)
2289906,댄스,Candy Jelly Love
317415,댄스,미녀와 야수 (OK? OK!)
2123373,댄스,HUSH
2655851,댄스,보라빛향기
34967,댄스,The Way U Are
360994,댄스,바보
5362,댄스,예감
2125328,댄스,High High
559754,댄스,너라고 (It's You)
15871,댄스,난 사랑에 빠졌죠
337138,댄스,Dirty Cash
2585,댄스,Wild Eyes
4113,댄스,Fine
35102,랩/힙합,Y (Please Tell Me Why)
376100,랩/힙합,우산 (Feat. 윤하)
682952,랩/힙합,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)"
302961,랩/힙합,I Love U Oh Thank U (Feat. 김태우 Of God)
34486,랩/힙합,너에게 쓰는 편지 (Feat. 린)
684955,랩/힙합,죽일 놈 (Guilty)
351473,랩/힙합,Ballerino
2648944,랩/힙합,"19금
몸매 (MOMMAE) (Feat. Ugly Duck)"
345359,랩/힙합,수취인 불명
342967,랩/힙합,Love Love Love (Feat. Yoong Jin Of Casker)
309097,랩/힙합,고백(Go Back) (Feat.정인)
314324,랩/힙합,몽환의 숲 (Feat. 이루마)
308473,랩/힙합,광대 (Feat. B.M.K)
354428,랩/힙합,여름 안에서
40134,랩/힙합,Bk Love
2256072,랩/힙합,상남자 (Boy In Luv)
308313,랩/힙합,Fly (Feat. Amin. J of Soulciety)
376194,랩/힙합,"서커스 (Feat. 임유경 - 달래 음악단 , ＄howgun)"
34231,랩/힙합,친구여 (Feat. 인순이)
745152,랩/힙합,로맨틱 겨울 (Feat. 김진호 Of SG워너비)
576054,랩/힙합,외톨이
345409,랩/힙합,검은 행복
327607,랩/힙합,아이스크림
5376,랩/힙합,경고
2312636,랩/힙합,하기나 해 (Feat. Loco)
2176559,랩/힙합,듣고 있어?
377201,랩/힙합,못된 여자 (Feat. 서인영)
346354,랩/힙합,봄이여 오라 (Feat. 유리)
308314,랩/힙합,그리고 그후
385653,랩/힙합,에너지 (Feat. 선예)
40482,랩/힙합,Ring My Bell (Feat. 나얼 Of Brown Eyed Soul)
3269,랩/힙합,난 널 원해
353051,랩/힙합,So Fresh (Feat. 김태우) (위대한 캣츠비 OST 삽입곡)
606451,랩/힙합,나만 모르게 (Feat. T)
2313583,랩/힙합,"19금
작두 (Feat. 넉살, Huckleberry P)"
665451,랩/힙합,트로트
2329126,랩/힙합,RESPECT (Feat. GRAY & DJ Pumkin)
2215342,랩/힙합,배인 (VAIN) (Feat. Koonta Of Rude Paper)
33232,랩/힙합,Without You
398350,랩/힙합,1분 1초 (Feat. 타루)
352134,랩/힙합,출첵 (Feat. 나얼 For Brown Eyed Soul)
2180913,랩/힙합,뻔한 멜로디 (Feat. Crush)
718853,랩/힙합,마법의 성
470251,랩/힙합,인생은 즐거워
392969,랩/힙합,Good Love (Feat. BSK a.k.a 김범수)
32840,랩/힙합,애송이 (CF - 써니텐)
2133136,랩/힙합,미안해서 미안해 (Feat. G.NA)
1053151,랩/힙합,아까워
326139,랩/힙합,마이동풍
31296,랩/힙합,리쌍부르쓰 (Feat. 정인)
35306,랩/힙합,고래의 꿈 (Falling In Love Again) (Feat. 김영근)
2309059,랩/힙합,성인
521851,랩/힙합,마음으로 하는 말 (Feat. Hanyi)
2017406,랩/힙합,짠해 (Cheerz)
2283109,랩/힙합,Good Times (Feat. Babylon)
5251,랩/힙합,나를 돌아봐
2273054,랩/힙합,"19금
100 (Feat. 천재노창)"
2293914,랩/힙합,싱숭생숭 (SsSs)
2651133,랩/힙합,못먹는 감 (Sour Grapes)
2257340,랩/힙합,지금 술 한잔 했어
43465,랩/힙합,전화번호
2175189,랩/힙합,Crush On You (Feat. Swings)
2275731,랩/힙합,Danger
463052,랩/힙합,It's Okay (Feat. 화요비)
410355,랩/힙합,Gone (Feat. 주희 Of 에이트)
981,랩/힙합,새
2110876,랩/힙합,그냥 가요 (Feat. 조현아 Of 어반자카파)
1250160,랩/힙합,On My Way (Feat. Zion.T)
16537,랩/힙합,Rush (Feat. 정인)
2217261,랩/힙합,이별식탁 (Feat. 산체스 Of 팬텀)
365151,랩/힙합,후회는 없어 (Feat. 베이지)
2316261,랩/힙합,흥탄소년단
380143,랩/힙합,Too Much (With 서인영) (우리결혼했어요 화제곡)
2309887,랩/힙합,Angel
2289391,랩/힙합,"19금
Tough Cookie (Feat. Don Mills)"
682858,랩/힙합,나는... (Feat. Ivy)
357620,랩/힙합,8:45 Heaven
382829,랩/힙합,No.3 (Feat. Sol Flower)
2655011,랩/힙합,Hello Bitches
3493,랩/힙합,One Love
34201,랩/힙합,Gloomy Sunday
2308559,랩/힙합,슬피 우는 새 (Feat. 이수영)
2647256,랩/힙합,"19금
거북선 Remix (Feat. G2, B-Free, Okasian & ZICO)"
2260672,랩/힙합,"19금
더"
675364,랩/힙합,가인 (Feat. Nemo Of 미스에스)
2639551,랩/힙합,쎈언니
2223579,랩/힙합,"19금
불도저 (Bulldozer)"
3490,랩/힙합,1tym
831152,랩/힙합,너 하나면 돼 (Feat. 개코 Of 다이나믹 듀오)
2328888,랩/힙합,딱 좋아 (Just right)
2325598,랩/힙합,"19금
111%"
1664,랩/힙합,A-Yo
2257117,랩/힙합,가
2281306,랩/힙합,가드올리고 Bounce
2107446,랩/힙합,두 마리
1156856,랩/힙합,Tonight (Feat. 샛별)
2196498,랩/힙합,"A Real Lady (Feat. Beenzino, Gray & Zion.T)"
2200733,랩/힙합,Coffee
2333774,랩/힙합,moneyflow (다 비켜봐)
2329392,랩/힙합,주마등 (Feat. 우혜미)
545352,랩/힙합,말 좀 해줘 (Feat. Soulman)
2039731,랩/힙합,"19금
불행했음 좋겠다 (Feat. Bee Of Rphabet)"
503553,랩/힙합,"L.B.A (Feat. E - Sens For Supreme Team, 김연우)"
2178559,랩/힙합,그대로 있어도 돼 (Feat. Crush)
596251,랩/힙합,Monster (Korean Ver.)
327847,랩/힙합,A Better Day
2331785,랩/힙합,AWESOME (Feat. 박재범 & GRAY)
1247356,랩/힙합,배가 불렀지 (Feat. GaeKo of DYNAMIC DUO)
2267501,랩/힙합,How Do I Look ?
31187,랩/힙합,아직 못다한 이야기 (Feat. BMK)
625656,랩/힙합,연애특강 (FEAT. 한예슬)
541551,랩/힙합,Simple Love (Feat. 나비)
324606,랩/힙합,We Belong Together
2650829,랩/힙합,"19금
먹고하고자고"
362393,랩/힙합,For You
2243967,랩/힙합,클럽이라도 좀 가
979354,랩/힙합,넌 나를 왜 (Feat. 정엽 Of Brown Eyed Soul)
2330431,랩/힙합,심상치 않아 (Feat. 주영)
3278,랩/힙합,Good Life
2267692,랩/힙합,"전화번호 (Feat. 버벌진트, 40)"
2655828,랩/힙합,Girl x Friend
2276091,랩/힙합,L4L (Lookin' For Luv) (Feat. Dok2 & The Quiett)
2040247,랩/힙합,불타는 금요일 (Friday Night)
350113,랩/힙합,My Soul
2315844,랩/힙합,Reset (Feat. 진실 Of Mad Soul Child)
2306067,랩/힙합,설레 (Feat. 백예린 Of 15&)
2201224,랩/힙합,Get It In (Feat. 정인)
1239656,랩/힙합,I'll Be There (Feat. 박재범)
2168234,랩/힙합,Real Love (Feat. 샛별)
2653551,랩/힙합,INTRO : Never Mind
2308316,랩/힙합,"19금
어쩌라고 (So What)"
2216254,랩/힙합,DOOM DADA
2325255,랩/힙합,I Get Lifted X Beenzino
2015566,랩/힙합,Speech 04. (Relation)
2030048,랩/힙합,바질 (Feat. BrotherSu)
2336976,랩/힙합,The Anecdote
2272012,랩/힙합,너의 몸에 벤 (Feat. Beenzino)
2299999,랩/힙합,내 남자친구가 고맙대
2176139,랩/힙합,"19금
2 Chainz & Rollies (Feat. Dok2)"
2274605,랩/힙합,가
316209,R&B/Soul,내사람 : Partner For Life
2393,R&B/Soul,벌써 일년
47037,R&B/Soul,귀로
32695,R&B/Soul,정말 사랑했을까
2317089,R&B/Soul,같은 시간 속의 너
331377,R&B/Soul,Must Have Love
2259487,R&B/Soul,가끔
2275063,R&B/Soul,JOAH (Re-Mastered)
23956,R&B/Soul,점점
2173468,R&B/Soul,듣는편지
328509,R&B/Soul,연
32544,R&B/Soul,With Me
349217,R&B/Soul,아리랑
465354,R&B/Soul,사랑..그 놈
2306771,R&B/Soul,우린 알아
315135,R&B/Soul,고백
3279,R&B/Soul,시간이 흐른 뒤 (As Time Goes By)
111,R&B/Soul,그런 일은
3982,R&B/Soul,해줄 수 없는 일
1234952,R&B/Soul,장마
34746,R&B/Soul,청혼
33244,R&B/Soul,사진을 보다가
2287556,R&B/Soul,SOFA
1277868,R&B/Soul,그날에 우리
824554,R&B/Soul,미워요
5402,R&B/Soul,천생연분
309078,R&B/Soul,Happiness
360077,R&B/Soul,My Story
303582,R&B/Soul,기억속의 먼 그대에게
104,R&B/Soul,어제처럼
1000016,R&B/Soul,나만 바라봐
307264,R&B/Soul,어른아이
2262622,R&B/Soul,요즘 바쁜가봐
16406,R&B/Soul,Sea Of Love
32015,R&B/Soul,Missing You
501551,R&B/Soul,Insomnia (불면증)
321652,R&B/Soul,청소
2048291,R&B/Soul,365일
1085056,R&B/Soul,Love Ballad
15956,R&B/Soul,...안 되나요... (부제: 화양연화)
35074,R&B/Soul,당신과의 키스를 세어보아요
372909,R&B/Soul,미안해요 (Feat. T.O.P)
303271,R&B/Soul,눈물이 안났어
311295,R&B/Soul,남자답게
2334438,R&B/Soul,"아끼지마 (Feat. 초아(AOA), 아이언) (Don't Be Shy)"
34652,R&B/Soul,눈을 보고 말해요
2029869,R&B/Soul,넋
607856,R&B/Soul,I'm In Love (Piano RMX)
2233196,R&B/Soul,너를
2180719,R&B/Soul,봄을 노래하다
357598,R&B/Soul,부디..
686358,R&B/Soul,사랑..그 몹쓸병
357587,R&B/Soul,사랑은 맛있다♡
599353,R&B/Soul,커피를 마시고 (Main Ver.)
32952,R&B/Soul,잊었니
2261347,R&B/Soul,Mr.애매모호
317123,R&B/Soul,혼자만 하는 사랑
307746,R&B/Soul,일년이면
314297,R&B/Soul,거짓말 하는 법
5397,R&B/Soul,이 밤의 끝을 잡고
2268012,R&B/Soul,Love Lane
2655298,R&B/Soul,어떻게 너를 사랑하지 않을 수가 있겠어
359962,R&B/Soul,사랑이 늦어서 미안해
35054,R&B/Soul,열정
33175,R&B/Soul,Think About' Chu
316771,R&B/Soul,한숨만
2648675,R&B/Soul,I'm in love (Feat. 에일리)
303106,R&B/Soul,체념 後(후)
5283,R&B/Soul,Day By Day
314376,R&B/Soul,다가와서
2220755,R&B/Soul,마음으로만
41866,R&B/Soul,불치병 (Feat. Masta Wu)
2320755,R&B/Soul,Get (Feat. Beenzino)
475051,R&B/Soul,떠나지마...
14906,R&B/Soul,More Than Words
317156,R&B/Soul,편지할께요
16762,R&B/Soul,사랑에 아파본 적 있나요
315490,R&B/Soul,나 돌아가
2257815,R&B/Soul,티가 나나봐
307560,R&B/Soul,사랑과 우정 사이
2642715,R&B/Soul,널
2303098,R&B/Soul,Angel 2 Me (Duet. Jeff Bernat)
34822,R&B/Soul,발작 (發作)
2190247,R&B/Soul,Call My Name
301369,R&B/Soul,그대는 모르죠 (Good-bye)
303578,R&B/Soul,Only One For Me
440251,R&B/Soul,엄마
2068266,R&B/Soul,꽃보다 그대가 (Original Ver.)
2218690,R&B/Soul,Special Love
29618,R&B/Soul,슬픔을 참는 세가지 방법
48604,R&B/Soul,미아
490951,R&B/Soul,반쪽
402559,R&B/Soul,Nothing Better (Guitar Ver.)
5278,R&B/Soul,Day By Day
330574,R&B/Soul,그녀가 울고있네요
2317731,R&B/Soul,너의 얘길 들어줄게
313157,R&B/Soul,사랑 먼지
2260645,R&B/Soul,별 헤는 밤
352513,R&B/Soul,이 노래
2188038,R&B/Soul,Trap (Feat. 규현&태민)
15802,R&B/Soul,내가 그댈
41601,R&B/Soul,안되나요
352381,R&B/Soul,일년을 하루같이
328782,R&B/Soul,사랑은
361837,R&B/Soul,달아요
24702,R&B/Soul,선물
353036,R&B/Soul,I Promise You
2646527,R&B/Soul,너를 그리다
2173172,R&B/Soul,12월 24일
479,R&B/Soul,You Mean Everything To Me
2336468,R&B/Soul,침대 위에서
733151,R&B/Soul,"떠나는 사람, 남겨진 사람"
2273073,R&B/Soul,바라고 바라고
2179758,R&B/Soul,오랜만이죠 (Feat. 신지수)
345251,R&B/Soul,반지하나
2306443,R&B/Soul,여자로보여
2270665,R&B/Soul,비 오는 거리
352530,R&B/Soul,우리가 이별할 때 (Duet 백지영)
2654736,R&B/Soul,Q&A
325184,R&B/Soul,아프고 아파도
2332955,R&B/Soul,"19금
마리화나"
317153,R&B/Soul,잊을래
957953,R&B/Soul,믿어줄래 (Full Melody Korean Ver.)
304135,R&B/Soul,보통여자
2640890,R&B/Soul,Put My Hands On You (Feat. Anderson .Paak)
583851,R&B/Soul,눈물이 주룩주룩
376069,R&B/Soul,취중진담 (Feat. AND)
2326466,R&B/Soul,Love Me Again
3386,R&B/Soul,눈물
2260899,R&B/Soul,집이 돼줄게
16361,R&B/Soul,눈물이 나... (Solo Ver.)
2639984,R&B/Soul,그렇게 됐어
2285322,R&B/Soul,Be Natural (Feat. SR14B 'TAEYONG (태용)')
2203237,R&B/Soul,홀리데이 (Feat. Beenzino)
358949,R&B/Soul,사랑에 미치면 (Feat. 아웃캐스트 빅보이 & J.Y.Park 'The Asiansoul')
2255565,R&B/Soul,Night And Day
2655544,R&B/Soul,몸 좀 녹이자
2644313,R&B/Soul,Nothing (Feat. 문별 of 마마무)
40847,R&B/Soul,우리 사랑 여기까지죠
2255834,R&B/Soul,하루하루
2309146,R&B/Soul,나도 여자예요
431751,R&B/Soul,Nothing Better
2219693,R&B/Soul,영화처럼
2310605,R&B/Soul,Island
2188006,R&B/Soul,다른 별 (Feat. Lovey)
2008052,R&B/Soul,Mermaid (인어공주) (R&B Ver.)
2652521,R&B/Soul,Calling in Love (Feat. 빈지노)
2652718,R&B/Soul,어제처럼
2199193,R&B/Soul,"사랑이 제일 낫더라 (With 남궁송옥, 개코 Of Dynamic Duo)"
2076266,R&B/Soul,"19금
전화기를 꺼놔 (Turn Off Your Phone)"
2014766,R&B/Soul,Left Lady
2301956,R&B/Soul,Your Love (Feat. The Quiett)
399300,R&B/Soul,별이 지다..
2306958,R&B/Soul,나비
2640645,R&B/Soul,U & I
2171814,R&B/Soul,내게 Him을 줘
2255824,R&B/Soul,지우고 싶다
2233048,인디음악,겨울을 걷는다
29678,인디음악,고백
2161846,인디음악,널 생각해
1328152,인디음악,Little Star
2226707,인디음악,고백
16600,인디음악,낭만고양이
1035872,인디음악,가끔 미치도록 네가 안고 싶어질 때가 있어
2018706,인디음악,"그대와 나, 설레임 (Feat. 소울맨)"
2643633,인디음악,부끄럼
1257355,인디음악,"수고했어, 오늘도"
459757,인디음악,사랑은 봄비처럼...이별은 겨울비처럼
32654,인디음악,오리 날다 (영화 '권순분여사 납치사건' CF 테마송)
873053,인디음악,뭐라할까
2295311,인디음악,"잘 지내자, 우리"
1191764,인디음악,요즘 너 말야 (Album Edit)
1085478,인디음악,넌 이별 난 아직 (With 한소현 Of 3rd Coast)
2461,인디음악,밤이 깊었네
2174328,인디음악,Nothing Without You
2331228,인디음악,"걷자, 집앞이야 (Feat. 주예인)"
2644090,인디음악,10월의 날씨
2007718,인디음악,안아줘요
2313121,인디음악,Hollywood
2256210,인디음악,Vineyard (빈야드)
2152350,인디음악,Fine Thank You And You?
2050467,인디음악,백야
315107,인디음악,Hawaian couple (에뛰드 복숭아송 원곡)
2266146,인디음악,넌 나 어때
775551,인디음악,좋다
2181752,인디음악,시간이 달라서
377198,인디음악,"봄날, 벚꽃 그리고 너"
3457,인디음악,습관 (Bye Bye)
2211290,인디음악,목소리 (With 정기고)
2170699,인디음악,사랑한대
2255052,인디음악,고백
3378,인디음악,챠우챠우-아무리 애를 쓰고 막아 보려 해도 너의 목소리가 들려
1057958,인디음악,사랑한다는 말로도 위로가 되지 않는
886754,인디음악,선인장 (Vocal 심규선)
2252774,인디음악,소란했던 시절에
990251,인디음악,들었다 놨다
324593,인디음악,Happy Day
2254561,인디음악,농담 반 진담 반
2008544,인디음악,"어떤 날도, 어떤 말도"
2301688,인디음악,언젠가 설명이 필요한 밤
867153,인디음악,Good Night
2308078,인디음악,입맞춤
642953,인디음악,피아니시모 (Pianissimo)
2125956,인디음악,새벽녘
1335352,인디음악,Love Shine
2116246,인디음악,행운을 빌어요
831751,인디음악,Antifreeze
5235,인디음악,너 그럴때면...
879152,인디음악,오늘밤은 어둠이 무서워요
2262926,인디음악,여름밤
2297305,인디음악,"햇살이 아파 (Feat. 마마무 '휘인', 오브로젝트 '윤닭')"
2645248,인디음악,너를 잊을 수 있을까
746051,인디음악,공원여행
2129107,인디음악,앵콜요청금지
2166316,인디음악,우리가 있던 시간
307514,인디음악,베르사이유의 장미
1093675,인디음악,너를 품에 안으면
2281849,인디음악,우산이 두갠데
44590,인디음악,넌 내게 반했어
2094995,인디음악,소년이 어른이 되어
2648801,인디음악,달과 6펜스
2243933,인디음악,네가 좋아 (Feat. 박원 Of 원모어찬스)
2261756,인디음악,나 그대의 사랑이 되리 (선잠)
2333314,인디음악,보내야 할 때 보낼 수 있을까 (With 이연호)
508382,인디음악,싸구려 커피
2643656,인디음악,아마도 우린
2108606,인디음악,햇살이 아파 (With 한소현 Of 3rd Coast)
1020852,인디음악,그리 쉽게 이별을 말하지 말아요
2182576,인디음악,대화가 필요해
2181838,인디음악,망고
924553,인디음악,Feel Alright
2334698,인디음악,취한 밤에 (Vocal 효빈)
392762,인디음악,가장 보통의 존재
463451,인디음악,"Reunion  (Feat. B-Soap, The Quiett, Verbal Jint & 조현아)"
2086766,인디음악,60's Cardin
311692,인디음악,Ready Get Set Go! (Radio Edit)
2274784,인디음악,너를 좋아하니까
2258992,인디음악,응원가
3280,인디음악,항상 엔진을 켜둘께
863451,인디음악,거울
2320034,인디음악,예뻐서 그래
398671,인디음악,곁에 (드라마 '트리플' 삽입곡)
2654701,인디음악,Miss You
2260391,인디음악,아지랑이
2299947,인디음악,Dress Code (Feat. G2)
2326948,인디음악,너에게
2179322,인디음악,키스미
2187509,인디음악,알루미늄
2312358,인디음악,길었던 너와의 연애를 마치고 (With 조형원)
2124074,인디음악,깜빡 (Feat. Zion.T & Crucial Star)
2203407,인디음악,카모마일 (Feat. 고창인 Of 슈가볼)
2182180,인디음악,봉숙이
548151,인디음악,너에게..기대
2243819,인디음악,내게기대 (Feat. 박세영)
788651,인디음악,홍콩반점
2197374,인디음악,이대로도 예뻐 (With 임동현)
2260629,인디음악,나 요즘
2106151,인디음악,살빼지 마요
2253012,인디음악,긴긴밤
1188258,인디음악,Romantico
2650830,인디음악,따뜻해줘
2317016,인디음악,내가 사라졌으면 좋겠어
2074087,인디음악,화창한 봄날에 (Feat. Kuan)
2304108,인디음악,"19금
말달리자 (Feat. 천재노창, Cjamm)"
1178951,인디음악,"별이 빛나는 밤에 (Feat. Mad Clown, 강선아 Of Downstream)"
673358,인디음악,Second First Date (feat. Ritha K) (Bonus Track from Jazz Set)
2169279,인디음악,Lalala (Feat. Beenzino)
