,year,rank,song_name,artist,likes,album_id,song_id
591,2017년,92,Why Don't You Know (Feat. 넉살),청하,"151,096",10068972,30457690
592,2017년,93,"요즘것들 (Feat. ZICO, DEAN)",행주,"87,844",10085618,30566064
593,2017년,94,이런 엔딩,아이유,"203,282",10056666,30378157
594,2017년,95,LONELY,씨스타,"61,936",10067347,30447547
595,2017년,96,FIVE,Apink (에이핑크),"79,344",10074500,30492606
596,2017년,97,이 지금,아이유,"191,710",10056666,30378155
597,2017년,98,좋아,민서 (MINSEO),"139,882",10111490,30729198
598,2017년,99,행복한 척,수지 (Suzy),"103,414",10031741,30205955
599,2017년,100,너무너무너무,아이오아이 (I.O.I),"110,930",10006841,30040810
600,2016년,1,CHEER UP,TWICE (트와이스),"212,513",2681333,8158031
601,2016년,2,시간을 달려서 (Rough),여자친구 (GFRIEND),"171,456",2663668,8028701
602,2016년,3,어디에도,엠씨더맥스 (M.C the MAX),"245,334",2664299,8033528
603,2016년,4,널 사랑하지 않아,어반자카파,"211,012",2687420,8199190
604,2016년,5,이 사랑,다비치,"173,836",2669778,8071102
605,2016년,6,이 소설의 끝을 다시 써보려 해,한동근,"238,592",2284064,5398990
606,2016년,7,너는 나 나는 너,지코 (ZICO),"146,720",2663674,8028724
607,2016년,8,You Are My Everything,거미,"139,988",2672163,8089568
608,2016년,9,OOH-AHH하게,TWICE (트와이스),"144,647",2645617,7891119
609,2016년,10,걱정말아요 그대,이적,"178,780",2649434,7921208
610,2016년,11,또 다시 사랑,임창정,"197,747",2638798,7861392
611,2016년,12,잊어버리지마 (Feat. 태연),Crush,"200,944",2663424,8026677
612,2016년,13,내가 저지른 사랑,임창정,"238,962",2708957,9631530
613,2016년,14,D (half moon) (Feat. 개코),DEAN,"259,276",2674623,8109412
614,2016년,15,넌 is 뭔들,마마무 (Mamamoo),"105,511",2669407,8068881
615,2016년,16,하늘바라기 (Feat. 하림),정은지,"167,045",2680009,8148487
616,2016년,17,우주를 줄게,볼빨간사춘기,"293,881",2707131,9620469
617,2016년,18,Boys And Girls (Feat. Babylon),지코 (ZICO),"166,675",2648403,7911687
618,2016년,19,ALWAYS,윤미래,"129,953",2667181,8053157
619,2016년,20,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"140,987",2330981,5791706
620,2016년,21,Day Day (Feat. 박재범) (Prod. by GRAY),BewhY (비와이),"121,114",2696637,8261338
621,2016년,22,Why So Lonely,원더걸스,"158,910",2695552,8254545
622,2016년,23,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),"189,218",2679308,8143111
623,2016년,24,Dream (Prod. by 박근태),수지 (Suzy),"220,416",2660715,8005879
624,2016년,25,봄이 좋냐??,10CM,"185,868",2676884,8124417
625,2016년,26,말해! 뭐해?,케이윌,"119,023",2673882,8102386
626,2016년,27,Everytime,첸 (CHEN),"144,443",2669132,8067023
627,2016년,28,Rain,태연 (TAEYEON),"188,074",2665523,8042553
628,2016년,29,Forever (Prod. By GRAY),BewhY (비와이),"106,057",2695189,8252408
629,2016년,30,너 그리고 나 (NAVILLERA),여자친구 (GFRIEND),"122,016",2696751,8262125
630,2016년,31,한숨,이하이,"280,315",2671866,8086947
631,2016년,32,휘파람,BLACKPINK,"161,909",2703168,8304594
632,2016년,33,소녀,오혁,"204,037",2652150,7942948
633,2016년,34,그대라는 사치,한동근,"203,645",2706226,9614761
634,2016년,35,TT,TWICE (트와이스),"187,025",10008861,30054344
635,2016년,36,19금 유레카 (Feat. Zion.T),지코 (ZICO),"92,834",2655015,7965449
636,2016년,37,또 하루 (Feat. 개코),개리,"86,215",2659810,7999021
637,2016년,38,목요일 밤 (Feat. 빈지노),어반자카파,"137,032",2705941,9613173
638,2016년,39,쏘쏘,백아연,"97,150",2686047,8189661
639,2016년,40,다시 너를,매드클라운,"85,819",2673620,8100402
640,2016년,41,너였다면,정승환,"240,920",2687963,8203900
641,2016년,42,꿈처럼,벤,"133,947",2683798,8174429
642,2016년,43,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"178,168",2709585,9634954
643,2016년,44,안아줘,정준일,"237,822",2038488,3620493
644,2016년,45,puzzle,C JAMM,"111,960",2703714,8308231
645,2016년,46,I Like That,씨스타,"48,281",2692594,8236055
646,2016년,47,숨,박효신,"219,876",10001952,30011624
647,2016년,48,The Time Goes On,BewhY (비와이),"108,168",2307986,5620266
648,2016년,49,스토커,10CM,"275,206",2290452,5466962
649,2016년,50,19금 니가 알던 내가 아냐 (Prod. By GRAY),사이먼 도미닉,"65,673",2692133,8233291
650,2016년,51,니가 하면 로맨스 (Feat. 다비치),케이윌,"51,151",2660454,8004377
651,2016년,52,If You,에일리(Ailee),"77,959",2705328,9609354
652,2016년,53,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,"74,773",2681820,8161257
653,2016년,54,Toy,블락비 (Block B),"128,646",2678718,8138940
654,2016년,55,Monster,EXO,"159,919",2689855,8217164
655,2016년,56,어땠을까,김나영,"73,073",2659671,7998349
656,2016년,57,사랑하자,SG 워너비,"77,781",2676594,8122589
657,2016년,58,사랑에 빠졌죠 (당신만이),장범준,"71,699",2674213,8104509
658,2016년,59,자격지심 (Feat. 은하 Of 여자친구),박경,"122,161",2685311,8184472
659,2016년,60,"호랑나비 (Feat. Gill, 리듬파워, 김흥국)",보이비,"58,683",2695189,8252409
660,2016년,61,PICK ME,PRODUCE 101,"53,727",2657476,7982920
661,2016년,62,너무너무너무,아이오아이 (I.O.I),"110,930",10006841,30040810
662,2016년,63,구르미 그린 달빛,거미,"79,037",2708558,9629220
663,2016년,64,불타오르네 (FIRE),방탄소년단,"244,100",2680573,8167307
664,2016년,65,공감 (Feat. 서영은),정준영,"81,797",2668891,8065398
665,2016년,66,나만 안되는 연애,볼빨간사춘기,"211,067",2707131,9620473
666,2016년,67,RE-BYE,AKMU (악뮤),"76,064",2683252,8170828
667,2016년,68,Ah-Choo,러블리즈,"88,027",2639766,7870472
668,2016년,69,맘 편히 (Comfortable),사이먼 도미닉,"82,889",2693749,8243823
669,2016년,70,네 생각,존박,"135,259",2697716,8268275
670,2016년,71,청춘 (Feat. 김창완),김필,"91,146",2648091,7909196
671,2016년,72,우주를 건너,백예린 (Yerin Baek),"173,706",2653573,7953958
672,2016년,73,친구라도 될 걸 그랬어,거미,"89,008",26396,418598
673,2016년,74,여름밤에 우린,스탠딩 에그,"107,869",2701827,8295867
674,2016년,75,Shut Up (Feat. 유희열),언니쓰,"61,927",2694921,8250334
675,2016년,76,봄인가 봐 (Spring Love),에릭남 (Eric Nam),"115,975",2670807,8077712
676,2016년,77,같은 곳에서,소녀온탑,"94,274",2674195,8104431
677,2016년,78,I Miss You,마마무 (Mamamoo),"75,430",2664685,8036303
678,2016년,79,함께,노을,"75,205",2657764,7985298
679,2016년,80,Bye bye my blue,백예린 (Yerin Baek),"251,156",2692170,8233373
680,2016년,81,I (Feat. 버벌진트),태연 (TAEYEON),"225,485",2643740,7877917
681,2016년,82,사랑이었다 (Feat. 루나 of f(x)),지코 (ZICO),"120,781",2663674,8028725
682,2016년,83,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"187,695",2688360,8271355
683,2016년,84,아마도 그건,Crush,"95,237",2648529,7912749
684,2016년,85,DADDY (Feat. CL of 2NE1),싸이 (PSY),"60,715",2653861,7956304
685,2016년,86,19금 냉탕에 상어 (Feat. 블랙넛),수퍼비 (SUPERBEE),"68,186",2646678,7899303
686,2016년,87,벚꽃 엔딩,버스커 버스커,"335,944",2097226,3753304
687,2016년,88,불장난,BLACKPINK,"203,195",10011491,30069773
688,2016년,89,내 옆에 그대인 걸,다비치,"62,022",10005930,30035555
689,2016년,90,취향저격,iKON,"146,033",2640151,7854179
690,2016년,91,Dancing King,유재석,"119,851",2711209,9647324
691,2016년,92,스물셋,아이유,"190,979",2646282,7896508
692,2016년,93,야생화,박효신,"319,894",2244822,4543502
693,2016년,94,야 하고 싶어 (Feat. 시우민 of EXO),신지민,"57,499",2670437,8075429
694,2016년,95,How Can I Love You,XIA (준수),"72,713",2679051,8141498
695,2016년,96,센치해,WINNER,"83,793",2661204,8038492
696,2016년,97,No Make Up,Zion.T,"162,335",2644221,7881505
697,2016년,98,어떻게 지내,Crush,"160,466",10006417,30038185
698,2016년,99,우아해 (woo ah),Crush,"71,242",2683503,8172437
699,2016년,100,너를 위해,첸 (CHEN),"169,978",2705644,9611490
700,2015년,1,뱅뱅뱅 (BANG BANG BANG),BIGBANG (빅뱅),"182,669",2321510,5719286
701,2015년,2,같은 시간 속의 너,나얼,"154,321",2302870,5576417
702,2015년,3,꺼내 먹어요,Zion.T,"160,221",2319240,5702706
703,2015년,4,이럴거면 그러지말지 (Feat. Young K),백아연,"219,387",2319508,5704397
704,2015년,5,위잉위잉,혁오 (HYUKOH),"228,776",2282505,5385974
705,2015년,6,LOSER,BIGBANG (빅뱅),"153,013",2316478,5682700
706,2015년,7,BAE BAE,BIGBANG (빅뱅),"124,582",2316478,5684826
707,2015년,8,그냥 (Just),Zion.T,"144,327",2302415,5572312
708,2015년,9,양화대교,Zion.T,"174,971",2282942,5389475
709,2015년,10,우연히 봄,로꼬,"166,683",2312287,5650996
710,2015년,11,또 다시 사랑,임창정,"197,747",2638798,7861392
711,2015년,12,레옹,"이유 갓지(GOD G) 않은 이유 (박명수, 아이유)","148,127",2335950,5826461
712,2015년,13,SHAKE IT,씨스타,"86,703",2325345,5748499
713,2015년,14,와리가리,혁오 (HYUKOH),"138,527",2320721,5713422
714,2015년,15,위아래,EXID,"77,083",2277372,4840271
715,2015년,16,심쿵해 (Heart Attack),AOA,"83,659",2325321,5748406
716,2015년,17,겁 (Feat. 태양),MINO (송민호),"160,659",2336184,5826447
717,2015년,18,19금 Puss (Prod.by 라이머),신지민,"63,124",2310080,5634219
718,2015년,19,다른 남자 말고 너,미쓰에이,"86,284",2311419,5644636
719,2015년,20,두사랑 (Feat. 매드클라운),다비치,"106,993",2309174,5628083
720,2015년,21,마음,아이유,"203,524",2319008,5700639
721,2015년,22,CALL ME BABY,EXO,"148,728",2311397,5644620
722,2015년,23,Me You (Feat. 백예린 Of 15&),San E (산이),"91,767",2313106,5674119
723,2015년,24,그 남잔 말야,엠씨더맥스 (M.C the MAX),"72,397",2314734,5668985
724,2015년,25,목소리,노을,"57,495",2298684,5536206
725,2015년,26,음오아예 (Um Oh Ah Yeh),마마무 (Mamamoo),"108,704",2324685,5743804
726,2015년,27,사월의 눈,허각,"93,643",2309363,5629186
727,2015년,28,어머님이 누구니 (Feat. 제시),박진영,"52,442",2313436,5658708
728,2015년,29,취향저격,iKON,"146,033",2640151,7854179
729,2015년,30,야생화,박효신,"319,894",2244822,4543502
730,2015년,31,Ah Yeah,EXID,"50,096",2313635,5660040
731,2015년,32,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"140,987",2330981,5791706
732,2015년,33,화 (Feat. 진실 Of Mad Soul Child) (Fire),매드클라운,"76,061",2298221,5531227
733,2015년,34,I (Feat. 버벌진트),태연 (TAEYEON),"225,485",2643740,7877917
734,2015년,35,IF YOU,BIGBANG (빅뱅),"180,506",2326937,5760115
735,2015년,36,바람이나 좀 쐐 (Feat. 우혜미),개리,"121,295",2640915,7858908
736,2015년,37,맙소사,"황태지 (황광희, 태양, 지드래곤)","80,881",2335950,5824839
737,2015년,38,19금 거북선 (Feat. 팔로알토),Ja Mezz,"79,344",2332701,5804040
738,2015년,39,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,"258,280",2222587,4369827
739,2015년,40,우리 사랑하지 말아요,BIGBANG (빅뱅),"122,383",2333193,5807274
740,2015년,41,오빠차,인크레더블,"60,193",2334942,5818522
741,2015년,42,Oasis (Feat. ZICO),Crush,"152,677",2327886,5771304
742,2015년,43,또 운다 또,다비치,"46,503",2300803,5555751
743,2015년,44,LOVE ME RIGHT,EXO,"185,845",2321827,5721440
744,2015년,45,어깨,소유 (SOYOU),"83,334",2640930,7858989
745,2015년,46,LUV,Apink (에이핑크),"98,820",2291986,5473905
746,2015년,47,바라보기,엠씨더맥스 (M.C the MAX),"72,663",2292762,5482064
747,2015년,48,사랑 범벅 (Feat. 챈슬러 of the channels),MC몽,"62,287",2306686,5610343
748,2015년,49,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),"236,360",2290324,5458267
749,2015년,50,19금 My Type (Prod. By 버벌진트),제시 (Jessi),"46,489",2304541,5592623
750,2015년,51,맨정신,BIGBANG (빅뱅),"118,433",2326937,5760116
751,2015년,52,WE LIKE 2 PARTY,BIGBANG (빅뱅),"105,165",2321510,5719287
752,2015년,53,너의 의미 (Feat. 김창완),아이유,"228,843",2256290,4646573
753,2015년,54,No Make Up,Zion.T,"162,335",2644221,7881505
754,2015년,55,Lion Heart,소녀시대 (GIRLS' GENERATION),"94,864",2335204,5820368
755,2015년,56,사랑에 빠지고 싶다,정승환,"100,703",2294058,5495296
756,2015년,57,스물셋,아이유,"190,979",2646282,7896508
757,2015년,58,GOOD BOY,GD X TAEYANG,"89,344",2291669,5470838
758,2015년,59,Remember,Apink (에이핑크),"84,060",2329610,5781104
759,2015년,60,스폰서 ($ponsor),"으뜨거따시 (하하, 자이언티)","50,616",2335950,5826462
760,2015년,61,시작이 좋아 2015 (Prod. By 버벌진트),신지민,"35,355",2306498,5608760
761,2015년,62,사뿐사뿐,AOA,"51,340",2290102,5456521
762,2015년,63,Okey Dokey,MINO (송민호),"89,874",2337492,5835766
763,2015년,64,보통연애 (Feat. 박보람),박경,"122,636",2641140,7860122
764,2015년,65,한여름밤의 꿀,San E (산이),"171,674",2260223,4681146
765,2015년,66,Ice Cream Cake,Red Velvet (레드벨벳),"113,679",2309156,5629148
766,2015년,67,아무도 모르게 (Prod. by MC몽),치타 (CHEETAH),"41,404",2311184,5642918
767,2015년,68,소녀,오혁,"204,037",2652150,7942948
768,2015년,69,팔베개 (Feat. 기현) (Pillow),소유 (SOYOU),"50,520",2299818,5546828
769,2015년,70,Boys And Girls (Feat. Babylon),지코 (ZICO),"166,675",2648403,7911687
770,2015년,71,니가 모르게 (You Don't Know),로꼬,"111,298",2292246,5476552
771,2015년,72,Dumb Dumb,Red Velvet (레드벨벳),"98,928",2639273,7847861
772,2015년,73,사이먼 도미닉,사이먼 도미닉,"118,220",2334436,5815785
773,2015년,74,쩔어 (GD & T.O.P),BIGBANG (빅뱅),"72,846",2333193,5807273
774,2015년,75,PARTY,소녀시대 (GIRLS' GENERATION),"90,313",2328091,5768980
775,2015년,76,환청 (Feat. 나쑈 (NaShow)),장재인(JEIN),"62,235",2299602,5545022
776,2015년,77,연예할래,박보람,"37,450",2315407,5674470
777,2015년,78,슬픔 속에 그댈 지워야만 해,정승환,"54,789",2300266,5551234
778,2015년,79,멋진헛간,"오대천왕 (정형돈, 밴드 혁오)","67,897",2335950,5826465
779,2015년,80,한번 더 말해줘 (Feat. 장한나),지누션,"28,092",2313257,5657227
780,2015년,81,I Feel You,원더걸스,"54,507",2332752,5804238
781,2015년,82,링마벨 (Ring My Bell),걸스데이,"43,508",2327866,5767424
782,2015년,83,가슴 뛰도록,SG 워너비,"48,374",2335653,5822923
783,2015년,84,벚꽃 엔딩,버스커 버스커,"335,944",2097226,3753304
784,2015년,85,봄 사랑 벚꽃 말고,HIGH4 (하이포),"223,915",2248659,4579468
785,2015년,86,바람기억,나얼,"216,949",2150856,3910821
786,2015년,87,View,SHINee (샤이니),"137,616",2319050,5700879
787,2015년,88,I'm So Sexy,"댄싱게놈 (유재석, JYP)","39,508",2335950,5826464
788,2015년,89,19금 몸매 (MOMMAE) (Feat. Ugly Duck),박재범,"94,083",2320014,5708013
789,2015년,90,꽃이 핀다,케이윌,"79,115",2310810,5639931
790,2015년,91,사랑은 미친짓 (Feat. 칸토 of 트로이),"15& (박지민, 백예린)","45,692",2303679,5584400
791,2015년,92,"19금 BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),"113,709",2286432,5419682
792,2015년,93,미쳐,4minute,"45,047",2301463,5584641
793,2015년,94,슈퍼스타 (Prod. by D.O),키썸 (Kisum),"30,781",2307604,5616999
794,2015년,95,세 사람 (With 성시경),토이,"106,239",2291053,5465008
795,2015년,96,품행제로,블락비 바스타즈,"58,743",2313837,5661710
796,2015년,97,사랑의 시작은 고백에서부터,김범수,"72,210",2320218,5709750
797,2015년,98,Apple (Feat. 박재범),가인,"40,110",2307996,5622359
798,2015년,99,아프다,지코 (ZICO),"76,437",2323162,5731941
799,2015년,100,모르나봐,소유 (SOYOU),"49,795",2644698,7884171
800,2014년,1,썸 (Feat. 릴보이 Of 긱스),소유 (SOYOU),"172,187",2230890,4433490
801,2014년,2,야생화,박효신,"319,894",2244822,4543502
802,2014년,3,"눈, 코, 입",태양,"183,227",2259140,4671151
803,2014년,4,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,"258,280",2222587,4369827
804,2014년,5,한여름밤의 꿀,San E (산이),"171,674",2260223,4681146
805,2014년,6,봄 사랑 벚꽃 말고,HIGH4 (하이포),"223,915",2248659,4579468
806,2014년,7,Mr. Chu (On Stage),Apink (에이핑크),"99,093",2246854,4562881
807,2014년,8,너의 의미 (Feat. 김창완),아이유,"228,843",2256290,4646573
808,2014년,9,Something,걸스데이,"57,554",2224342,4383773
809,2014년,10,200%,AKMU (악뮤),"155,984",2249127,4583482
810,2014년,11,그대가 분다,엠씨더맥스 (M.C the MAX),"108,359",2224057,4381724
811,2014년,12,사람냄새,정인,"107,453",2258044,4660909
812,2014년,13,그 중에 그대를 만나,이선희,"125,068",2244913,4544242
813,2014년,14,Come Back Home,2NE1,"75,009",2236445,4478187
814,2014년,15,짧은 치마 (Miniskirt),AOA,"50,854",2226803,4400561
815,2014년,16,너의 모든 순간,성시경,"275,921",2232505,4446485
816,2014년,17,너를 너를 너를,플라이 투 더 스카이,"79,507",2255589,4639518
817,2014년,18,신촌을 못가,포스트맨 (POSTMEN),"111,488",2173025,4016085
818,2014년,19,예뻐졌다 (Feat. 지코 Of Block B),박보람,"74,519",2271880,4789747
819,2014년,20,Touch My Body,씨스타,"70,579",2268221,4756304
820,2014년,21,공허해,WINNER,"149,802",2273749,4806686
821,2014년,22,노래가 늘었어,에일리(Ailee),"86,534",2224293,4383349
822,2014년,23,너 사용법,에디킴,"122,424",2249449,4586092
823,2014년,24,인연,윤민수(바이브),"59,105",2249074,4582959
824,2014년,25,안녕,효린,"85,138",2228106,4412196
825,2014년,26,감아 (Feat. Crush),로꼬,"135,455",2242936,4527879
826,2014년,27,Darling,걸스데이,"68,653",2265934,4734486
827,2014년,28,나의 옛날이야기,아이유,"187,083",2256290,4645220
828,2014년,29,HER,블락비 (Block B),"124,865",2250057,4764928
829,2014년,30,까탈레나 (Catallena),오렌지 캬라멜,"47,015",2240082,4503810
830,2014년,31,단발머리 (Short Hair),AOA,"48,526",2261569,4693165
831,2014년,32,너를 원해 (Feat. Beenzino),정기고,"47,932",2251373,4603433
832,2014년,33,중독 (Overdose),EXO-K,"128,113",2254734,4633162
833,2014년,34,너를 사랑해,윤미래,"78,757",2277787,4843704
834,2014년,35,나 왜이래 (Feat. 강민희 Of 미스에스),San E (산이),"49,325",2258516,4665220
835,2014년,36,흔한 노래,임창정,"63,519",2241157,4512170
836,2014년,37,보름달 (Feat. Lena),선미,"66,929",2233456,4454382
837,2014년,38,너 아님 안돼,2NE1,"47,979",2236445,4478188
838,2014년,39,Give Love,AKMU (악뮤),"138,391",2249127,4583481
839,2014년,40,견딜만해 (Feat. 효린 Of 씨스타),매드클라운,"47,435",2248665,4579474
840,2014년,41,애타는 마음,울랄라세션,"97,366",2263452,4711007
841,2014년,42,손대지마,에일리(Ailee),"67,395",2283510,5394265
842,2014년,43,그런 남자,Bro,"46,399",2243859,4535038
843,2014년,44,자니 (Feat. Dynamic Duo),프라이머리,"185,611",2089047,3726617
844,2014년,45,My Destiny,린,"64,946",2223343,4375626
845,2014년,46,연결고리#힙합,BOBBY,"67,371",2278895,4854588
846,2014년,47,오늘부터 1일 (Day 1),케이윌,"75,088",2262912,4706174
847,2014년,48,미운오리새끼,god,"65,092",2255086,4635701
848,2014년,49,이제 그만 싸우자,허각,"41,460",2264792,4723861
849,2014년,50,틈,소유 (SOYOU),"45,866",2283084,5390701
850,2014년,51,독기,아이언,"56,032",2280892,5372667
851,2014년,52,헤픈엔딩 (Feat. 조원선 Of 롤러코스터),에픽하이 (EPIK HIGH),"94,394",2286432,5421427
852,2014년,53,벚꽃 엔딩,버스커 버스커,"335,944",2097226,3753304
853,2014년,54,오늘 같은 눈물이,허각,"24,383",2230896,4433528
854,2014년,55,괜찮아 사랑이야,다비치,"73,592",2270673,4779294
855,2014년,56,Mr.Mr.,소녀시대 (GIRLS' GENERATION),"48,330",2235426,4471542
856,2014년,57,가슴 시린 이야기 (Feat. 용준형 Of Beast),휘성 (Realslow),"62,592",1199451,3174148
857,2014년,58,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,"50,917",2288687,5442688
858,2014년,59,홀로 (Feat. 김나영),정키,"138,752",2148411,3893169
859,2014년,60,살아 봤으면 해,2NE1,"51,933",2236445,4478189
860,2014년,61,그게 나야,김동률,"82,708",2284244,5400360
861,2014년,62,19금 조금 이따 샤워해 (Feat. Crush),개리,"43,248",2226474,4397969
862,2014년,63,착해 빠졌어 (Stupid In Love),소유 (SOYOU),"118,320",2200521,4237755
863,2014년,64,12시 30분,비스트,"101,355",2285785,5413256
864,2014년,65,으르렁 (Growl),EXO,"188,677",2195303,4193337
865,2014년,66,19금 Body Language (Feat. 범키),San E (산이),"42,370",2271317,4785453
866,2014년,67,요즘 바쁜가봐,2BIC(투빅),"58,451",2250420,4594680
867,2014년,68,당신만이,곽진언,"50,680",2282848,5388806
868,2014년,69,I Swear,씨스타,"52,318",2277388,4840373
869,2014년,70,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),"236,360",2290324,5458267
870,2014년,71,"Dali, Van, Picasso",빈지노 (Beenzino),"103,065",2222076,4366156
871,2014년,72,뜨래요 (Feat. 앙리 Of 3B),배치기,"31,265",2243562,4532820
872,2014년,73,우산,윤하 (YOUNHA),"104,982",2263475,4711065
873,2014년,74,"19금 BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),"113,709",2286432,5419682
874,2014년,75,Good Luck,비스트,"50,470",2260842,4686392
875,2014년,76,하늘색 약속,god,"52,713",2263804,4714217
876,2014년,77,JACKPOT,블락비 (Block B),"71,095",2250057,4591400
877,2014년,78,빨개요,현아,"30,561",2269895,4771771
878,2014년,79,내 생애 가장 행복한 시간 (Feat. 허각),MC몽,"92,314",2288687,5442687
879,2014년,80,멘붕 (CL Solo),2NE1,"36,458",2236445,4478191
880,2014년,81,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",개코,"63,670",2285974,5415175
881,2014년,82,Good-night Kiss,전효성,"29,612",2255094,4635740
882,2014년,83,La Song,비,"21,660",2224109,4382254
883,2014년,84,I'm In Love,에일리(Ailee),"48,090",2265100,4734489
884,2014년,85,A Real Man,스윙스,"43,353",2276500,4832150
885,2014년,86,끼부리지마,WINNER,"103,177",2273749,4806688
886,2014년,87,Can't Stop,CNBLUE (씨엔블루),"37,909",2234269,4462368
887,2014년,88,별처럼,케이윌,"29,010",2225097,4388702
888,2014년,89,나는 달라 (Feat. BOBBY),HI SUHYUN,"51,368",2290103,5456526
889,2014년,90,티가 나나봐,"15& (박지민, 백예린)","38,383",2250983,4599628
890,2014년,91,LUV,Apink (에이핑크),"98,820",2291986,5473905
891,2014년,92,세 사람 (With 성시경),토이,"106,239",2291053,5465008
892,2014년,93,Lonely (없구나),B1A4,"50,821",2225831,4393161
893,2014년,94,헤어졌다 만났다,다비치,"21,645",2259461,4674167
894,2014년,95,시간과 낙엽,AKMU (악뮤),"98,923",2285311,5408681
895,2014년,96,위아래,EXID,"77,083",2277372,4840271
896,2014년,97,"묘해, 너와",어쿠스틱 콜라보,"155,340",2279896,4864206
897,2014년,98,끝사랑,김범수,"125,040",1302654,3436083
898,2014년,99,최고의 행운,첸 (CHEN),"114,825",2268823,4762446
899,2014년,100,"명수네 떡볶이 (Feat. 김예림, UL)",박명수,"20,342",2267478,4749449
900,2013년,1,자니 (Feat. Dynamic Duo),프라이머리,"185,611",2089047,3726617
901,2013년,2,눈물 (Feat. 유진 Of 더 씨야),리쌍,"102,223",2173499,4020215
902,2013년,3,NoNoNo,Apink (에이핑크),"93,079",2191397,4163116
903,2013년,4,눈물샤워 (Feat. 에일리),배치기,"85,246",2172455,4011596
904,2013년,5,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,"113,098",2161126,3947371
905,2013년,6,Give It To Me,씨스타,"52,648",2188413,4138606
906,2013년,7,이름이 뭐예요?,4minute,"42,957",2183128,4099280
907,2013년,8,모노드라마 (With 유승우),허각,"88,766",2173383,4019298
908,2013년,9,My Love,이승철,"97,268",2188937,4142913
909,2013년,10,있다 없으니까 (Gone Not Around Any Longer),씨스타19,"56,769",2174057,4024692
910,2013년,11,미친연애 (Bad Girl) (Feat. E-Sens Of 슈프림팀),범키,"78,415",2187466,4130922
911,2013년,12,으르렁 (Growl),EXO,"188,677",2195303,4193337
912,2013년,13,거북이,다비치,"94,544",2176844,4047160
913,2013년,14,GENTLEMAN,싸이 (PSY),"84,807",2181431,4085875
914,2013년,15,"Officially Missing You, Too",긱스 (Geeks),"110,712",2165024,3946867
915,2013년,16,봄봄봄,로이킴,"126,564",2182026,4091105
916,2013년,17,Touch Love,윤미래,"63,682",2198610,4221128
917,2013년,18,아는사람 얘기,San E (산이),"121,782",2195252,4192787
918,2013년,19,U & I,에일리(Ailee),"72,759",2192532,4171462
919,2013년,20,BAAAM (Feat. Muzie Of UV),다이나믹 듀오,"75,228",2190970,4160246
920,2013년,21,착해 빠졌어 (Stupid In Love),소유 (SOYOU),"118,320",2200521,4237755
921,2013년,22,빠빠빠,크레용팝,"51,650",2189686,4148967
922,2013년,23,녹는 중 (Feat. 버벌진트),다비치,"52,127",2179893,4072715
923,2013년,24,짧은머리,허각,"72,476",2187275,4129672
924,2013년,25,벚꽃 엔딩,버스커 버스커,"335,944",2097226,3753304
925,2013년,26,처음엔 사랑이란게,버스커 버스커,"114,932",2202410,4252728
926,2013년,27,오늘따라 보고싶어서 그래,다비치,"58,020",2191473,4163613
927,2013년,28,오늘 밤 (Feat. 배치기),린,"43,304",2181061,4082435
928,2013년,29,청혼하는 거예요,포맨 (4MEN),"53,996",2184411,4108714
929,2013년,30,Crescendo (크레셴도),AKMU (악뮤),"74,931",2177639,4053240
930,2013년,31,Love Blossom (러브블러썸),케이윌,"121,119",2180379,4076051
931,2013년,32,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리,"90,405",2161126,3948908
932,2013년,33,갖고놀래 (Feat. 다이나믹 듀오),범키,"106,679",2196906,4205993
933,2013년,34,삐딱하게 (Crooked),G-DRAGON,"151,895",2199192,4232200
934,2013년,35,I Love You,AKMU (악뮤),"92,934",2182792,4097003
935,2013년,36,기대해,걸스데이,"42,507",2177822,4054983
936,2013년,37,안녕 나야,포맨 (4MEN),"45,896",2173651,4021445
937,2013년,38,분홍신,아이유,"119,901",2208448,4268435
938,2013년,39,나란놈이란,임창정,"76,461",2201988,4249547
939,2013년,40,Wash Away (Feat. 에일리),긱스 (Geeks),"62,492",2183300,4100521
940,2013년,41,니가 뭔데 (Who You?),G-DRAGON,"116,399",2199192,4226211
941,2013년,42,눈꽃,거미,"52,834",2176577,4044859
942,2013년,43,꼭 한번 만나고 싶다,바이브,"36,361",2183355,4100925
